clause_id,review_id,canonical_place_id,manual_aspects,split,split_version,gold_semantic_sha256
wisata-v2_008827::c000,wisata-v2_008827,place_00170,transportasi|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008842::c000,wisata-v2_008842,place_00170,transportasi|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008891::c000,wisata-v2_008891,place_00170,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008901::c000,wisata-v2_008901,place_00170,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008901::c002,wisata-v2_008901,place_00170,transportasi|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008929::c000,wisata-v2_008929,place_00170,parkir|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008932::c000,wisata-v2_008932,place_00170,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008946::c000,wisata-v2_008946,place_00170,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006972::c000,wisata-v2_006972,place_00172,pelayanan|jam_operasional|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_006976::c002,wisata-v2_006976,place_00172,parkir,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007002::c000,wisata-v2_007002,place_00172,harga|budaya|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007005::c002,wisata-v2_007005,place_00172,oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007069::c002,wisata-v2_007069,place_00172,oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007075::c001,wisata-v2_007075,place_00172,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007079::c003,wisata-v2_007079,place_00172,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007082::c000,wisata-v2_007082,place_00172,pelayanan|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007090::c000,wisata-v2_007090,place_00172,pemandangan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007109::c000,wisata-v2_007109,place_00172,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007119::c000,wisata-v2_007119,place_00172,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007125::c000,wisata-v2_007125,place_00172,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
tempat-wisata-v1_000082::c002,tempat-wisata-v1_000082,place_00174,budaya|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007696::c002,wisata-v2_007696,place_00174,budaya|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007697::c001,wisata-v2_007697,place_00174,pelayanan|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007708::c003,wisata-v2_007708,place_00174,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007726::c000,wisata-v2_007726,place_00174,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_007748::c003,wisata-v2_007748,place_00174,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011039::c000,wisata-v2_011039,place_00177,aksesibilitas|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011041::c000,wisata-v2_011041,place_00177,harga|pemandangan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011054::c002,wisata-v2_011054,place_00177,parkir|toilet|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011055::c002,wisata-v2_011055,place_00177,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011082::c002,wisata-v2_011082,place_00177,kebersihan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011084::c000,wisata-v2_011084,place_00177,akses_jalan|keamanan|jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011116::c001,wisata-v2_011116,place_00177,fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011180::c000,wisata-v2_011180,place_00177,makanan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011187::c000,wisata-v2_011187,place_00177,pelayanan|keamanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011191::c000,wisata-v2_011191,place_00177,pelayanan|keamanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011197::c000,wisata-v2_011197,place_00177,kebersihan|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_011202::c000,wisata-v2_011202,place_00177,parkir|harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007608::c000,resto-hotel-v2_007608,place_00185,akses_jalan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008552::c000,resto-hotel-v2_008552,place_00186,pelayanan|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006938::c001,resto-hotel-v2_006938,place_00188,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006944::c002,resto-hotel-v2_006944,place_00188,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006957::c004,resto-hotel-v2_006957,place_00188,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006957::c007,resto-hotel-v2_006957,place_00188,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006964::c002,resto-hotel-v2_006964,place_00188,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
tempat-wisata-v1_000020::c000,tempat-wisata-v1_000020,place_00192,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001666::c014,wisata-v2_001666,place_00192,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001666::c015,wisata-v2_001666,place_00192,makanan|jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001686::c001,wisata-v2_001686,place_00192,parkir,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001706::c000,wisata-v2_001706,place_00192,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001706::c008,wisata-v2_001706,place_00192,pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001708::c000,wisata-v2_001708,place_00192,akses_jalan|parkir|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001784::c000,wisata-v2_001784,place_00192,fasilitas_umum|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001813::c000,wisata-v2_001813,place_00192,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001827::c000,wisata-v2_001827,place_00192,harga|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001884::c000,wisata-v2_001884,place_00192,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_001896::c000,wisata-v2_001896,place_00192,akses_jalan|pelayanan|makanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
tempat-wisata-v1_000006::c000,tempat-wisata-v1_000006,place_00194,akses_jalan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000407::c001,wisata-v2_000407,place_00194,akses_jalan|jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_000410::c002,wisata-v2_000410,place_00194,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001381::c000,resto-hotel-v2_001381,place_00195,kebersihan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001382::c003,resto-hotel-v2_001382,place_00195,harga|akomodasi|fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001405::c000,resto-hotel-v2_001405,place_00195,kebersihan|harga|pelayanan|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001409::c000,resto-hotel-v2_001409,place_00195,akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001424::c001,resto-hotel-v2_001424,place_00195,pelayanan|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001436::c002,resto-hotel-v2_001436,place_00195,makanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001441::c000,resto-hotel-v2_001441,place_00195,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001446::c000,resto-hotel-v2_001446,place_00195,kebersihan|harga|makanan|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001448::c001,resto-hotel-v2_001448,place_00195,kebersihan|toilet|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001489::c000,resto-hotel-v2_001489,place_00195,kebersihan|toilet|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001518::c002,resto-hotel-v2_001518,place_00195,transportasi|akomodasi|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_001528::c000,resto-hotel-v2_001528,place_00195,harga|pelayanan|makanan|akomodasi,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008436::c000,resto-hotel-v2_008436,place_00201,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008481::c003,resto-hotel-v2_008481,place_00201,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008482::c003,resto-hotel-v2_008482,place_00201,kebersihan|toilet,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008498::c000,resto-hotel-v2_008498,place_00201,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008499::c000,resto-hotel-v2_008499,place_00201,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004649::c000,resto-hotel-v2_004649,place_00204,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004666::c002,resto-hotel-v2_004666,place_00204,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004667::c005,resto-hotel-v2_004667,place_00204,pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004669::c003,resto-hotel-v2_004669,place_00204,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004673::c004,resto-hotel-v2_004673,place_00204,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004678::c003,resto-hotel-v2_004678,place_00204,pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008243::c000,resto-hotel-v2_008243,place_00205,kebersihan|harga|pelayanan|makanan|internet_sinyal,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008253::c002,resto-hotel-v2_008253,place_00205,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008270::c002,resto-hotel-v2_008270,place_00205,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009081::c001,resto-hotel-v2_009081,place_00212,pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009089::c000,resto-hotel-v2_009089,place_00212,pelayanan|makanan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009092::c000,resto-hotel-v2_009092,place_00212,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009134::c001,resto-hotel-v2_009134,place_00212,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009152::c000,resto-hotel-v2_009152,place_00212,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009493::c000,resto-hotel-v2_009493,place_00213,makanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004155::c000,resto-hotel-v2_004155,place_00222,parkir,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004155::c001,resto-hotel-v2_004155,place_00222,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004156::c000,resto-hotel-v2_004156,place_00222,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_004161::c000,resto-hotel-v2_004161,place_00222,kebersihan|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008672::c002,resto-hotel-v2_008672,place_00223,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008689::c000,resto-hotel-v2_008689,place_00223,kebersihan|toilet|pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008693::c001,resto-hotel-v2_008693,place_00223,kebersihan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008705::c000,resto-hotel-v2_008705,place_00223,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008342::c000,resto-hotel-v2_008342,place_00226,makanan|pemandangan|budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005762::c001,resto-hotel-v2_005762,place_00233,makanan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005775::c001,resto-hotel-v2_005775,place_00233,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005779::c000,resto-hotel-v2_005779,place_00233,parkir|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005811::c005,resto-hotel-v2_005811,place_00233,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005819::c001,resto-hotel-v2_005819,place_00233,harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005829::c003,resto-hotel-v2_005829,place_00233,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005834::c000,resto-hotel-v2_005834,place_00233,pelayanan|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005851::c003,resto-hotel-v2_005851,place_00233,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005879::c001,resto-hotel-v2_005879,place_00233,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005885::c001,resto-hotel-v2_005885,place_00233,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005891::c001,resto-hotel-v2_005891,place_00233,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_005892::c000,resto-hotel-v2_005892,place_00233,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008568::c002,resto-hotel-v2_008568,place_00234,jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008568::c007,resto-hotel-v2_008568,place_00234,harga|pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008569::c000,resto-hotel-v2_008569,place_00234,transportasi|harga|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008595::c000,resto-hotel-v2_008595,place_00234,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008618::c001,resto-hotel-v2_008618,place_00234,harga|pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008628::c001,resto-hotel-v2_008628,place_00234,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008649::c000,resto-hotel-v2_008649,place_00234,parkir,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008912::c000,resto-hotel-v2_008912,place_00241,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_008924::c000,resto-hotel-v2_008924,place_00241,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_003977::c000,resto-hotel-v2_003977,place_00242,pelayanan|makanan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009038::c001,resto-hotel-v2_009038,place_00247,kebersihan|toilet,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_009040::c000,resto-hotel-v2_009040,place_00247,makanan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007668::c000,resto-hotel-v2_007668,place_00250,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007783::c001,resto-hotel-v2_007783,place_00250,none,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007797::c002,resto-hotel-v2_007797,place_00250,harga,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_007833::c000,resto-hotel-v2_007833,place_00250,pelayanan|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
tempat-wisata-v1_000091::c004,tempat-wisata-v1_000091,place_00251,keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008102::c004,wisata-v2_008102,place_00251,harga|oleh_oleh,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008118::c002,wisata-v2_008118,place_00251,budaya,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008140::c000,wisata-v2_008140,place_00251,akses_jalan|harga|jam_operasional|pemandangan|keramaian,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008169::c000,wisata-v2_008169,place_00251,kebersihan|pelayanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008181::c001,wisata-v2_008181,place_00251,akses_jalan|parkir,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008181::c004,wisata-v2_008181,place_00251,fasilitas_umum,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008225::c002,wisata-v2_008225,place_00251,akomodasi|jam_operasional,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008251::c000,wisata-v2_008251,place_00251,akses_jalan|parkir|makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008257::c004,wisata-v2_008257,place_00251,akses_jalan|pemandangan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008257::c005,wisata-v2_008257,place_00251,toilet,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
wisata-v2_008272::c000,wisata-v2_008272,place_00251,akses_jalan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006163::c000,resto-hotel-v2_006163,place_00256,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006166::c000,resto-hotel-v2_006166,place_00256,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006166::c001,resto-hotel-v2_006166,place_00256,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006185::c001,resto-hotel-v2_006185,place_00256,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006185::c002,resto-hotel-v2_006185,place_00256,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
resto-hotel-v2_006190::c012,resto-hotel-v2_006190,place_00256,makanan,train,v2-multilabel-balance,5d255a34ca8590bf4a86fcb9ae1bedac296513e056e44dd9020882f7732929a9
